LANG,RECORD #,245abnp,260a,264a,260b,264b,260c,264c,008 Country,SUBJECT,AUTHOR,ADDITIONAL AUTHOR,LIBRARY HAS
eng,b56842089,The strongest man in the world : Louis Cyr /,Toronto :,,"Groundwood Books,",,"[2007], ©2007.",,onc,"Cyr, Louis, 1863-1912 Comic books, strips, etc. http://id.loc.gov/authorities/names/n2001036487;""Cyr, Louis, 1863-1912 Ouvrages pour la jeunesse."";""Cyr, Louis, 1863-1912."";""Strong men Québec (Province) Biography Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85129175"";""Weight lifters Québec (Province) Biography Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85145956"";""Canadian comic books, strips, etc."";""Biographical comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2011002681"";""Hommes forts Québec (Province) Biographies Ouvrages pour la jeunesse."";""Haltérophiles Québec (Province) Biographies Ouvrages pour la jeunesse."";""Strong men Québec (Province) Biography."";""Weight lifters Québec (Province) Biography.""","Debon, Nicolas. http://id.loc.gov/authorities/names/n99832367",,
spa,b56842284,"Fantastico, ciencia ficción.","México, D.F. :",,"Editora Sol,",,-1980,,mx,"Science fiction comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85118659;""Mexican comic books, strips, etc.""",,,
spa,b56842600,Festival del cómic presenta.,"México, D.F. :",,Grupo Editorial Vid,,,,mx,"Mexican comic books, strips, etc.",,,
eng,b57189961,Aya /,Montréal :,,"Drawn & Quarterly,",,"[2007], ©2007.",,quc,"Ivoirian comic books, strips, etc.;""Teenage girls Côte d'Ivoire Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85000957"";""Adolescentes Côte d'Ivoire Bandes dessinées."";""Côte d'Ivoire Social conditions 1960- Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85069125""","Abouet, Marguerite, 1971- http://id.loc.gov/authorities/names/no2007007784","Oubrerie, Clément. http://id.loc.gov/authorities/names/n91069552;""Dascher, Helge, 1965- http://id.loc.gov/authorities/names/no2007051738""",
eng,b5719290x,What it is /,Montréal :,,"Drawn & Quarterly,",,2008,,quc,"Alternative comic books, strips, etc.;""Creation (Literary, artistic, etc.) Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85033827"";""Creative writing Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85033847""","Barry, Lynda, 1956- http://id.loc.gov/authorities/names/n83208635",,
spa,b57446532,Mafalda. 4 /,México :,,"Promexa,",,1991,,mx,"Argentine comic books, strips, etc.;""Funny kid comic books, strips, etc."";""Muñequitos, tiras cómicas, etc. bidex"";""Humorismo gráfico. bidex""",Quino. http://id.loc.gov/authorities/names/n83019479,,
eng,b57447949,Square.,[Toronto?] :,,Ian McMurray.,,,,onc,"Alternative comic books, strips, etc.;""Canadian comic books, strips, etc.""",,"McMurray, Ian.",
spa,b57470133,2 de julio : ¡el cambio en México ya nadie lo para! /,México :,,"Gobierno de la República,",,[2002?],,mx,"Presidents Mexico Election 2000 Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85084616;""Elections Mexico Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2008119169"";""Political parties Mexico Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2008109635"";""Educational comic books, strips, etc."";""Mexican comic books, strips, etc."";""Mexico Politics and government 1988-2000 Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh90005891"";""Educational comics. lcgft http://id.loc.gov/authorities/genreForms/gf2014026305""","Bribiesca Azuara, Guadalupe.","Sandoval Pérez, Horacio.;""Palomares González, Alejandro.""",
eng,b57492852,KRAZY! : the delirious world of anime + comics + video games + art /,"Vancouver, B.C. : Berkeley, Calif. : Vancouver, B.C. :",,"Douglas & McIntyre ; University of California Press ; Vancouver Art Gallery,",,"[2008], ©2008.",,bcc,"Animated films Exhibitions. http://id.loc.gov/authorities/subjects/sh85088032;""Comic books, strips, etc. Exhibitions. http://id.loc.gov/authorities/subjects/sh85028863"";""Electronic games Exhibitions. http://id.loc.gov/authorities/subjects/sh85042333""",,"Grenville, Bruce. http://id.loc.gov/authorities/names/n86068505;""Johnson, Tim, 1961 August 27- http://id.loc.gov/authorities/names/no2006080017"";""Wright, Will (William Ralph), 1960- http://id.loc.gov/authorities/names/n2008018258"";""Vancouver Art Gallery. http://id.loc.gov/authorities/names/n80046908""",
spa,b57818836,Las mejores aventuras de Kalimán el hombre increíble.,Malíntzin :,,Editora EGO.,,,,mx,"Superhero comic books, strips, etc.;""Mexican comic books, strips, etc.""",,,
spa,b57818848,Combate.,"México, D.F. :",,Editora Sol.,,,,mx,"War comic books, strips, etc.;""Mexican comic books, strips, etc.""",,,
spa,b57818903,Martín Valiente.,"México, D.F. :",,Publicaciones Continentales de México.,,,,mx,"Superhero comic books, strips, etc.;""Mexican comic books, strips, etc.""",,,
spa,b57818939,Libro fantástico : vidas ejemplares.,México :,,"Organización Editorial Novaro,",,1979,,mx,"Biographical comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2011002681;""Mexican comic books, strips, etc.""",,,
spa,b57818976,Chamaco.,"México, D.F. :",,Publicaciones Herrerias.,,,,mx,"Romance comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2002006065;""Mexican comic books, strips, etc.""",,,
spa,b57823091,Serie anomalías /,México :,,"Tumbona Ediciones,",,"[2006], ©2006.",,mx,"Alternative comic books, strips, etc.;""Artists' books Mexico. http://id.loc.gov/authorities/subjects/sh85008302"";""Flip books. http://id.loc.gov/authorities/subjects/sh97005656"";""Mexican comic books, strips, etc.""","Farr, Jonathan, 1973- http://id.loc.gov/authorities/names/no2007137931",,copy 1 v. 1
spa,b57826134,Angeles con caras sucias.,"México, D.F. :",,Ediciones Latinoamericanas.,,,,mx,"Mexican comic books, strips, etc.",,,
spa,b57832304,Ciudad a filo : novela gráfica /,"[Monterrey, Mexico] :",,"Gobierno del Estado de Coahuila de Zaragoza,",,[2006],,mx,"Mexican comic books, strips, etc.;""Alternative comic books, strips, etc.""","Montes, Adalberto, 1981- http://id.loc.gov/authorities/names/no2007059375","Almonte, Carlos. http://id.loc.gov/authorities/names/no00030021",
eng,b57836978,You ain't no dancer.,"Maple Ridge, BC, Canada :",,"New Reliable Press,",,©2005-,,bcc,"Canadian comic books, strips, etc.;""Alternative comic books, strips, etc.""",,,
eng,b57846042,Judenhass /,"Kitchener, Ont. :",,"Aardvark Vanaheim,",,"[2008], ©2008.",,onc,"Antisemitism Germany Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2007101171;""Jews Social conditions Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh90005510"";""Holocaust, Jewish (1939-1945) Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85061515"";""Jews Persecutions Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85070432"";""Historical comic books, strips, etc."";""Germany Ethnic relations Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2008105263"";""Historical comics. lcgft http://id.loc.gov/authorities/genreForms/gf2014026368""","Sim, Dave, 1956- http://id.loc.gov/authorities/names/n89638352",,
eng,b57851979,Therefore repent! : a post-Rapture graphic novel /,Toronto :,,"No Media Kings,",,"[2007], ©2007.",,onc,"Alternative comic books, strips, etc.;""Canadian comic books, strips, etc.""","Munroe, Jim, 1972- http://id.loc.gov/authorities/names/no00091193","Sam, Salgood. http://id.loc.gov/authorities/names/n2001023949",
eng,b57968160,Good-bye Marianne : the graphic novel /,Toronto :,,"Tundra Books,",,2008,,onc,"Antisemitism Germany Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2007101171;""Historical comic books, strips, etc."";""Canadian comic books, strips, etc."";""Historical comics. lcgft http://id.loc.gov/authorities/genreForms/gf2014026368""","Watts, Irene N. http://id.loc.gov/authorities/names/n79086541","Shoemaker, Kathryn E. http://id.loc.gov/authorities/names/n78003223",
spa,b58216625,Lecumberri.,"México, D.F. :",,Editores Mexicanos Asociados.,,,,mx,"Lecumberri (Prison) Comic books, strips, etc. http://id.loc.gov/authorities/names/n85087962;""Horror comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001837"";""Mexican comic books, strips, etc.""",,,
spa,b58216716,Lo mejor de lágrimas y risas presenta.,"México, D.F. :",,Grupo Editorial Vid.,,,,mx,"Fotonovelas. http://id.loc.gov/authorities/subjects/sh85051036;""Romance comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2002006065"";""Mexican comic books, strips, etc.""",,,
spa,b5821673x,"Lágrimas, risas y amor.","México, D.F. :",,Grupo Editorial Vid,,,,mx,"Romance comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2002006065;""Mexican comic books, strips, etc.""",,,
spa,b58216807,Angeles del barrio.,"México, D.F. :",,Publigraf.,,,,mx,"Mexican comic books, strips, etc.",,,
spa,b58216868,La verdadera historia de Chilán Chingá.,"México, D.F. :",,WWW México,,,,mx,"Educational comic books, strips, etc.;""Mexican comic books, strips, etc."";""Educational comics. lcgft http://id.loc.gov/authorities/genreForms/gf2014026305""",,,
spa,b5821687x,Colección de Yolanda Vargas Dulché.,"México, D.F. :",,Grupo Editorial Vid,,,,mx,"Romance comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2002006065;""Mexican comic books, strips, etc.""",,"Vargas Dulché, Yolanda. http://id.loc.gov/authorities/names/no2006101115",
eng,b58629610,Doomsday + 1.,"St. Laurent, Quebec :",,Avalon Communications.,,,,quc,"Science fiction comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85118659",,,
spa,b59147118,Garfield la lía /,"México, D.F. :",,"Editorial Grijalbo,",,"[1988], ©1988.",,mx,"Funny animal comic books, strips, etc.","Davis, Jim, 1945 July 28- http://id.loc.gov/authorities/names/n82151859",,
spa,b59148639,Mujeres inmortales.,"México, D.F. :",,Editorial Meridiano.,,,,mx,"Biographical comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2011002681;""Women Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85147274"";""Mexican comic books, strips, etc.""",,,
spa,b59148664,Mujer de leyenda.,"México, D.F. :",,"Editorial Vid,",,-1987,,mx,"Adventure story comic books, strips, etc.;""Western comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85146250"";""Women Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85147274"";""Mexican comic books, strips, etc.""",,,
fre,b61210687,Histoire de la bande dessinée au Québec /,"Montréal, Québec :",,"VLB,",,"[2008], ©2008.",,quc,"Comic books, strips, etc. Québec (Province) History and criticism. http://id.loc.gov/authorities/subjects/sh85028863;""French Canadian comic books, strips, etc. History and criticism.""","Falardeau, Mira, 1948- http://id.loc.gov/authorities/names/no2002103255",,
eng,b62505488,Street fighter legends.,"Richmond Hill, Ont. :",,"Udon Entertainment Corp.,",,-2006,,onc,"Kung fu comic books, strips, etc.;""Canadian comic books, strips, etc.""",,,
spa,b62637162,Selene.,[Mexico] :,,"Editorial America, etc.",,,,mx,"Romance comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2002006065;""Mexican comic books, strips, etc."";""Fotonovelas. http://id.loc.gov/authorities/subjects/sh85051036""",,,
eng,b62943704,Angelface.,[Place of publication not identified] :,,"Class Comics,",,-2008,,xxc,"Gay erotic comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2009007040;""Canadian comic books, strips, etc.""",,"Prévot, Benoit.",
eng,b64082635,Burma chronicles /,Montréal :,,"Drawn and Quarterly,",,2008,,quc,"Canadian comic books, strips, etc.;""Burma Politics and government 1988- Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh92002200"";""Burma Social conditions 21st century Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2012001188"";""Birmanie Politique et gouvernement 1988- Bandes dessinées."";""Birmanie Conditions sociales 21e siècle Bandes dessinées.""","Delisle, Guy. http://id.loc.gov/authorities/names/no2009025469","Dascher, Helge, 1965- http://id.loc.gov/authorities/names/no2007051738",
eng,b64093232,Tug Harder.,[Canada] :,,"Class Comics,",,©2008-,,xxc,"Gay erotic comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2009007040;""Canadian comic books, strips, etc.""",,,
fre,b65863562,L'oreille coupée et autres scénarios /,Québec :,,"L'Instant même,",,2007,,quc,"French Canadian comic books, strips, etc.;""Alternative comic books, strips, etc.""","Côté, André-Philippe. http://id.loc.gov/authorities/names/nb2002083440","Falardeau, Mira, 1948- http://id.loc.gov/authorities/names/no2002103255;""Bergeron, Jean-François, 1971-""",
eng,b66423168,The mark of Aeacus.,[Canada] :,,"Class Comics,",,©2007-,,xxc,"Gay erotic comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2009007040;""Canadian comic books, strips, etc.""",,,
eng,b66423181,Brother to dragons.,[Canada] :,,"Class Comics,",,©2007-,,xxc,"Fantasy comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh97000542;""Gay erotic comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2009007040"";""Canadian comic books, strips, etc."";""Fantasy comics. lcgft http://id.loc.gov/authorities/genreForms/gf2014026331""",,,
spa,b66581606,Aguila Solitaria.,"México, D.F. :",,Editora Ra-Ca-Na.,,,,mx,"Western comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85146250;""Mexican comic books, strips, etc.""",,,
eng,b67006164,Exalted.,"Richmond Hill, Ont. :",,UDON Comics,,,,onc,"Fantasy comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh97000542;""Canadian comic books, strips, etc."";""Fantasy comics. lcgft http://id.loc.gov/authorities/genreForms/gf2014026331""",,,
eng,b6706209x,Nufonia must fall /,Toronto :,,"ECW Press,",,"[2003], ©2003.",,onc,"Stories without words. http://id.loc.gov/authorities/subjects/sh85128386;""Alternative comic books, strips, etc."";""Canadian comic books, strips, etc.""",Kid Koala. http://id.loc.gov/authorities/names/no2002078589,,
eng,b67082828,Dreamwave Productions preview 2002.,"Markham, Ont. :",,"Dreamwave Productions,",,2002,,onc,"Science fiction comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85118659;""Canadian comic books, strips, etc.""",,,
eng,b67084941,The Gatesville company.,"Toronto, ON :",,"Speakeasy Comics,",,-2005,,onc,"Horror comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001837;""Canadian comic books, strips, etc.""",,,
eng,b67089021,Cerebus guide to self publishing /,"[Kitchener, Ont.?] :",,"[D. Sim],",,"[1997], ©1997.",,onc,"Comic books, strips, etc. Publishing Handbooks, manuals, etc. http://id.loc.gov/authorities/subjects/sh85028863;""Comic books, strips, etc. Technique Handbooks, manuals, etc. http://id.loc.gov/authorities/subjects/sh2008100148"";""Self-publishing Handbooks, manuals, etc. http://id.loc.gov/authorities/subjects/sh2010112568"";""Publishers and publishing Handbooks, manuals, etc. http://id.loc.gov/authorities/subjects/sh2010109111"";""Book industries and trade. http://id.loc.gov/authorities/subjects/sh85015617""","Sim, Dave, 1956- http://id.loc.gov/authorities/names/n89638352",,
eng,b6709577x,Loaded /,Canada :,,"Gremlin Interactive,",,"[1995], ©1995.",,xxc,"Horror comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001837","Ennis, Garth. http://id.loc.gov/authorities/names/n94078766","Staples, Greg. http://id.loc.gov/authorities/names/n95068820;""Spink, Les. http://id.loc.gov/authorities/names/no2014099947""",
eng,b67096074,Exit wounds /,Montréal :,,"Drawn & Quarterly,",,"[2008], ©2008.",,quc,"Israeli comic books, strips, etc.;""Suicide bombings Israel Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2002007733"";""Fathers and sons Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85047455"";""Detective and mystery comics. lcgft http://id.loc.gov/authorities/genreForms/gf2014026279""","Modan, Rutu. http://id.loc.gov/authorities/names/no96042883",,
eng,b67096086,Good-bye /,Montréal :,,"Drawn & Quarterly Publications,",,2008,,quc,"Japanese comic books, strips, etc. Translations into English.;""City and town life Japan Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2009119871""","Tatsumi, Yoshihiro, 1935-2015. http://id.loc.gov/authorities/names/n2005092850","Tomine, Adrian, 1974- http://id.loc.gov/authorities/names/no97006227;""Oniki, Yuji. http://id.loc.gov/authorities/names/no2002028271""",
